site_url,aff_url
https://www.nytimes.com/wirecutter/out/link/52939/185156/4/152145/?merchant=Amazon,"2    https://www.amazon.com/dp/B07NQVXYXQ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAlJR
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58612/195894/4/173317?merchant=Amazon,"2    https://www.amazon.com/dp/1452178747/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqUF
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/48442/177139/4/139115/?merchant=Amazon,"2    https://www.amazon.com/dp/B07FWMR88Q/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAh9r
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41306/166223/4/122355/?merchant=JINsoon,"3    https://www.gopjn.com/t/2-286966-21181-151625?sid=45704X1167592Xf89bda7ed43e6e31454fc7191bbe938a&url=https%3A%2F%2Fjinsoon.com%2Fbijou%2F&refurl=thewirecutter.com
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/55806/190538/4/170776/?merchant=Amazon,"2    https://www.amazon.com/dp/B09WV8DBPV/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApsY
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41427/166383/4/172297/?merchant=Vans,"3    https://click.linksynergy.com/deeplink?id=TnL5HPStwNw&u1=45704X1167592X6eb30eecd7c73463227474c38e7c865b&subid=55177&u5=eyI0MSI6ICJ0aGV3aXJlY3V0dGVyLmNvbSJ9&mid=24747&murl=https%3A%2F%2Fwww.vans.com%2Fen-us%2Fcustoms%3Fcustomize%3Dslipon
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/52470/184208/4/150876/?merchant=Amazon,"2    https://www.amazon.com/dp/B07B6T8B4S/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAk1c
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41318/166235/4/122384/?merchant=Amazon,"2    https://www.amazon.com/dp/B07QW3TCQZ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd4Q
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/57969/194583/4/170512?merchant=Amazon,"2    https://www.amazon.com/dp/1524879029/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApoQ
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58609/195914/4/173316?merchant=Sur%20La%20Table,"2    https://www.pntrac.com/t/8-12917-132845-310726?url=https://www.surlatable.com/dash-dreidel-mini-waffle-maker/PRO-7337348.html
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41247/166159/4/170508?merchant=Urban%20Outfitters,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=43176&u1=AwEAAAAAAAAAApoM&murl=https://www.urbanoutfitters.com/shop/smoko-baby-tayto-potato-ambient-light
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35702/157903/4/139129/?merchant=Amazon,"2    https://www.amazon.com/dp/B074RCV4HQ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAh95
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35691/157892/4/104159/?merchant=Amazon,"2    https://www.amazon.com/dp/B07GQV49X5/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZbf
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/46403/173893/4/134338/?merchant=Amazon,"2    https://www.amazon.com/dp/B089M1LCHT/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAgzC
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58608/195890/4/173416/?merchant=Amazon,"2    https://www.amazon.com/dp/039386801X/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqVo
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41307/166224/4/122351/?merchant=Amazon,"2    https://www.amazon.com/dp/B016NBGIK0/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd3v
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41270/166183/4/123921/?merchant=Amazon,"2    https://www.amazon.com/dp/B08GFZPXT1/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAeQR
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/52938/185155/4/152144/?merchant=Walmart,"3    https://www.walmart.com/ip/351941481?clickid=wNgyezWqKxyPRHswnjUBbTE6UkHxIxyO0S9s2U0&irgwc=1&sourceid=imp_wNgyezWqKxyPRHswnjUBbTE6UkHxIxyO0S9s2U0&veh=aff&wmlspartner=imp_197432&affiliates_ad_id=565706&campaign_id=9383&sharedid=
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/22430/121408/4/172609/?merchant=L.L.Bean,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=38678&u1=AwEAAAAAAAAAAqJB&murl=https://www.llbean.com/llb/shop/116620
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41287/185758/4/172084?merchant=Amazon,"2    https://www.amazon.com/dp/B082MT8JK3/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqA0
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58390/195568/4/172267?merchant=Walmart,"3    https://www.walmart.com/ip/Cards-Against-Humanity-Family-Edition/693737708?clickid=wNgyezWqKxyPRHswnjUBbTE6UkHxLN1m0S9s2U0&irgwc=1&sourceid=imp_wNgyezWqKxyPRHswnjUBbTE6UkHxLN1m0S9s2U0&veh=aff&wmlspartner=imp_197432&affiliates_ad_id=565706&campaign_id=9383&sharedid=
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/24284/130004/4/122360/?merchant=Amazon,"2    https://www.amazon.com/dp/B07594HZ6Y/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd34
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/36265/158584/4/106288/?merchant=Amazon,"2    https://www.amazon.com/dp/B071K7BTR7/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZ8w
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/52969/185207/4/174785/?merchant=Amazon,"2    https://www.amazon.com/dp/1524785997/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqrB
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58150/197001/4/176357/?merchant=Anthropologie,"3    https://click.linksynergy.com/deeplink?id=tv2R4u9rImY&u1=45704X1167592X8b5c4c92adee9a1db7e4dd69ae9b4c95&subid=55177&mid=39789&murl=https%3A%2F%2Fwww.anthropologie.com%2Fanthroliving%2Fshop%2Fbotanica-flameless-lighter
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/46077/174317/4/171668/?merchant=Total%20Wine%20%26%20More,"2    https://www.pntrs.com/t/8-12577-132845-227434?url=https://www.totalwine.com/spirits/ready-to-drink/tequila-cocktails/margarita/five-drinks-margarita/p/185062200
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/45352/173200/4/170818?merchant=Amazon,"2    https://www.amazon.com/dp/B08HVXZW8X/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAptC
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/22430/121408/4/176065?merchant=L.L.Bean,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=38678&u1=AwEAAAAAAAAAAq_B&murl=https://www.llbean.com/llb/shop/116620
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/57974/194590/4/170798/?merchant=Amazon,"2    https://www.amazon.com/dp/B09X63CJJ9/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApsu
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/36211/166494/4/172722?merchant=Amazon,"2    https://www.amazon.com/dp/B087XBR564/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqKy
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58391/195570/4/172304/?merchant=Zappos,"3    https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAqEQ/https://www.zappos.com/p/dr-martens-kids-collection-1460-junior-delaney-lace-up-fashion-boot-little-kid-big-kid-black-softy-t/product/8178595/color/201557
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/deals/78867?merchant=Walmart,"3    https://www.walmart.com/ip/seort/666044188?clickid=zN-yogWqdxyPRHswnjUBbTE6UkHxI2yO0S9s2U0&irgwc=1&sourceid=imp_zN-yogWqdxyPRHswnjUBbTE6UkHxI2yO0S9s2U0&veh=aff&wmlspartner=imp_197432&affiliates_ad_id=565706&campaign_id=9383&sharedid=
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35006/157087/4/122045/?merchant=Amazon,"2    https://www.amazon.com/dp/B0776XCN86/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAdy9
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41247/186840/4/173758?merchant=Smoko,"3    https://www.shareasale.com/r.cfm?b=2359428&u=314743&m=143015&afftrack=45704X1167592X9667ecc3abf827960dc0268ee96679e0&urllink=www.smokonow.com%2Fproducts%2Fcouch-potato-light
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58150/197001/4/170817?merchant=Anthropologie,"3    https://click.linksynergy.com/deeplink?id=tv2R4u9rImY&u1=45704X1167592Xeea2f81cc61e69ba49c9b92349cd862f&subid=55177&mid=39789&murl=https%3A%2F%2Fwww.anthropologie.com%2Fanthroliving%2Fshop%2Fbotanica-flameless-lighter
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35700/157901/4/104175/?merchant=Amazon,"2    https://www.amazon.com/dp/B010TQY7A8/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZbv
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41311/195559/4/122359/?merchant=Amazon,"2    https://www.amazon.com/dp/B0C6S9ZJJR/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd33
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/43742/180056/4/171679/?merchant=Amazon,"2    https://www.amazon.com/dp/B081CJP6X5/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAp6f
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/11689/32769/4/151797?merchant=Amazon,"2    https://www.amazon.com/dp/B002A2THF0/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAlD1
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/52824/185035/4/151878/?merchant=Amazon,"2    https://www.amazon.com/dp/B018V46B4A/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAlFG
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41464/196137/4/137433?merchant=Urban%20Outfitters,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=43176&u1=AwEAAAAAAAAAAhjZ&murl=https://www.urbanoutfitters.com/shop/wp-silicone-popcorn-popper
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41309/166226/4/122357/?merchant=Amazon,"2    https://www.amazon.com/dp/B07JYLWSGH/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd31
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/25286/134490/4/173821/?merchant=Amazon,"2    https://www.amazon.com/dp/B079HL9YSF/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqb9
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41273/196967/4/171653?merchant=Amazon,"2    https://www.amazon.com/dp/B00DNG8DSY/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAp6F
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/55350/190594/4/173807?merchant=Urban%20Outfitters,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=43176&u1=AwEAAAAAAAAAAqbv&murl=https://www.urbanoutfitters.com/shop/fujifilm-instax-mini-12-instant-camera
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/53732/192221/4/172176/?merchant=Amazon,"2    https://www.amazon.com/dp/B0BL3T49JF/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqCQ
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35098/157194/4/137415?merchant=Amazon,"2    https://www.amazon.com/dp/B000ORV3NC/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAhjH
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/11676/32715/4/172625/?merchant=Amazon,"2    https://www.amazon.com/dp/B0000DE1MV/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqJR
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41490/166465/4/122534/?merchant=Amazon,"2    https://www.amazon.com/dp/B00288SLXU/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAd6m
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58628/195946/4/173353/?merchant=Cameo,"3    https://click.linksynergy.com/deeplink?id=TnL5HPStwNw&u1=45704X1167592X1ee3f1a7a7ec43c07b5cfa1377ec220a&subid=55177&u5=eyI0MSI6ICJ0aGV3aXJlY3V0dGVyLmNvbSJ9&mid=50356&murl=https%3A%2F%2Fwww.cameo.com%2Fleannrimes
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/36780/159240/4/172614/?merchant=The%20Bouqs%20Company,"2    https://www.pntra.com/t/8-10465-132845-130155?url=https://bouqs.com/
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/48446/196230/4/139118/?merchant=Amazon,"2    https://www.amazon.com/dp/B0BV9DZS8H/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAh9u
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58684/196066/4/173802/?merchant=Butter%20London,"3    https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAqbq/https://www.butterlondon.com/collections/value-favorites-sets
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/53869/197206/4/154844/?merchant=Michaels,"3    https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAlzc/https://www.michaels.com/product/paint-by-number-museum-seriesthe-starry-night-D599050S
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58609/195914/4/173412/?merchant=Sur%20La%20Table,"2    https://www.pntrac.com/t/8-12917-132845-310726?url=https://www.surlatable.com/dash-dreidel-mini-waffle-maker/PRO-7337348.html
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41233/194823/4/170502?merchant=Amazon,"2    https://www.amazon.com/dp/B089WJ3FV2/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApoG
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/32387/153587/4/172280?merchant=JanSport,"3    https://click.linksynergy.com/deeplink?id=TnL5HPStwNw&u1=45704X1167592X80d443a7f41c5bd68d454a1c7f72c55e&subid=55177&u5=eyI0MSI6ICJ0aGV3aXJlY3V0dGVyLmNvbSJ9&mid=42224&murl=https%3A%2F%2Fwww.jansport.com%2Fshop%2Fen%2Fjansport-us%2Ffifth-avenue-fanny-pack-tan1%3A008%3Aos-375501--1
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/35609/196946/4/172098?merchant=Ulta,"3    https://ulta.7eer.net/c/10078/165150/3037?subId1=45704X1167592Xbdc6ed9bef0d44c014992235e3a76cab&sharedId=thewirecutter.com&u=https%3A%2F%2Fwww.ulta.com%2Fp%2Fsugar-lip-treatment-pimprod2033279
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58613/195928/4/173318?merchant=Amazon,"2    https://www.amazon.com/dp/B0BWLZJCMM/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqUG
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/56987/192650/4/170807/?merchant=Amazon,"2    https://www.amazon.com/dp/B09WTZRV6Z/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAps3
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41241/194826/4/170505?merchant=Amazon,"2    https://www.amazon.com/dp/B010TCP3SC/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApoJ
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/29073/148897/4/104156/?merchant=Amazon,"2    https://www.amazon.com/dp/B001F37LQW/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZbc
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/53422/186783/4/170820?merchant=Wayfair,"3    https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAptE/https://www.wayfair.com/kitchen-tabletop/pdp/whirley-pop-stovetop-popper-cirl1000.html
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41233/194823/4/137370/?merchant=Amazon,"2    https://www.amazon.com/dp/B089WJ3FV2/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAhia
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/53869/197206/4/170463?merchant=Michaels,"3    https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAApnf/https://www.michaels.com/product/paint-by-number-museum-seriesthe-starry-night-D599050S
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/52824/185035/4/171634?merchant=Amazon,"2    https://www.amazon.com/dp/B018V46B4A/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAp5y
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/48440/177137/4/139113/?merchant=Amazon,"2    https://www.amazon.com/dp/B0037W5Y2W/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAh9p
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41308/166394/4/122352/?merchant=Target,"5    https://www.target.com/p/essie-gel-couture-nail-polish-0-46-fl-oz/-/A-53827310?clkid=e78fde5eNa9ee11ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=The%20WireCutter&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/7675/22582/4/140460?merchant=Amazon,"2    https://www.amazon.com/dp/B000RADVJ0/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAiSs
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/22430/121408/4/154790/?merchant=L.L.Bean,"2    https://click.linksynergy.com/deeplink?id=7m8EnekPF5E&mid=38678&u1=AwEAAAAAAAAAAlym&murl=https://www.llbean.com/llb/shop/116620
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/7492/22112/4/137414?merchant=Amazon,"2    https://www.amazon.com/dp/B000N501BK/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAhjG
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/36264/185761/4/106291/?merchant=Amazon,"2    https://www.amazon.com/dp/B00000IZKX/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZ8z
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/53452/186084/4/153513/?merchant=Amazon,"2    https://www.amazon.com/dp/B082R2SR2H/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAlep
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41243/166155/4/170822?merchant=Amazon,"2    https://www.amazon.com/dp/B004SBQYMU/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAptG
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/25454/135009/4/171618?merchant=Amazon,"2    https://www.amazon.com/dp/B00151WA06/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAp5i
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/48747/177585/4/140589/?merchant=Amazon,"2    https://www.amazon.com/dp/132878150X/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAiUt
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/46723/197420/4/173762?merchant=Amazon,"2    https://www.amazon.com/dp/B00CNA3G6U/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqbC
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41243/166155/4/170507?merchant=Amazon,"2    https://www.amazon.com/dp/B004SBQYMU/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApoL
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/deals/74672?merchant=Walmart,"3    https://www.walmart.com/ip/Cuisinart-Power-Advantage-Plus-9-Speed-Hand-Mixer-with-Storage-Case-Brushed-Chrome-HM-90BCS/35486174?clickid=wNgyezWqKxyPRHswnjUBbTE6UkHxLK3v0S9s2U0&irgwc=1&sourceid=imp_wNgyezWqKxyPRHswnjUBbTE6UkHxLK3v0S9s2U0&veh=aff&wmlspartner=imp_197432&affiliates_ad_id=565706&campaign_id=9383&sharedid=
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/56017/190832/4/173799?merchant=Amazon,"2    https://www.amazon.com/dp/B0B5F9SZW7/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqbn
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/54783/24936/4/170826?merchant=Amazon,"2    https://www.amazon.com/dp/B00006JKZN/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAptK
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/45947/173141/4/153392?merchant=Boy%20Smells,"3    https://boysmells.com/products/hinoki-fantome-candle-standard?utm_source=partnerize&utm_medium=affiliate&utm_campaign=132845&utm_content=8-12846&clickId=4619246611
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/5859/149767/4/171642?merchant=Amazon,"2    https://www.amazon.com/dp/B077926SLG/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAp56
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/41309/166226/4/172264?merchant=Amazon,"2    https://www.amazon.com/dp/B07JYLWSGH/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAqDo
Name: aff_url, dtype: object"
https://www.nytimes.com/wirecutter/out/link/58080/194855/4/171629?merchant=Target,"3    https://www.target.com/p/extendable-back-scratcher-with-wood-handle/-/A-86690562?clkid=331f368dNa9f111ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=The%20WireCutter&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
